Lidnummer;Klassement enkel;Klassement dubbel;Klassement gemengd
30052329;D;D;D
30052290;D;D;D
30051484;C2;C2;C2
30049550;C2;C2;C2
30049495;D;D;D
30049233;B2;B1;B1
30048359;D;D;D
30046908;D;D;D
30046474;D;D;D
30046062;D;D;D
30044089;B2;B2;B1
30043834;B1;A;A
30043464;C1;C1;C1
30043058;D;D;D
30042896;A;A;A
30042522;C1;B2;B1
30041770;C2;C2;C2
30041182;C2;C2;D
30040111;C1;C1;C2
30039966;C2;C2;C2
30039555;B2;B2;B2
30038967;D;D;D
30038963;D;D;D
30038962;C2;C2;C2
30038820;C1;C1;C2
30037987;D;C2;D
30036193;C1;C1;C1
30036128;C2;B2;B2
30034219;B1;B1;B2
30033971;C1;C1;C2
30033389;C1;C1;D
30031549;B1;B1;A
30026847;B2;B1;B2
30026835;D;D;D
30026788;C2;C2;C2
30026787;C1;C1;C1
30026765;D;D;D
30024858;B1;B2;B1
30023930;C1;C1;C1
30023080;B2;B1;B2
30022156;C2;D;D
30022052;A;B1;A
30021998;C1;C1;C1
30021852;C2;C1;C2
30020935;C2;C2;C2
30020883;D;D;D
30020579;D;D;D
30020010;C2;C2;C2
30019375;B1;B1;B1
30009069;D;D;D
30008158;D;D;D
30007403;D;D;D
30006808;D;D;D
30006539;D;D;D
30006354;D;D;D
30006087;D;D;D
30006052;D;D;D
30005840;D;D;D
30005736;D;D;D
30004870;D;D;D
30004850;D;D;D
30004575;D;D;D
30004493;D;D;D
30004275;D;D;D
30003944;D;D;D
30003813;D;D;D
30003491;D;D;D
30003429;D;D;D
30003244;D;D;D
30002902;D;D;D
30001971;D;D;D
30001325;D;D;D
30000175;D;D;D
50097896;C1;C1;C2
50097895;D;D;D
50053622;D;D;D
30099602;D;D;D
30099264;D;D;D
30099119;D;D;D
30098781;D;D;D
30098671;D;D;D
30098050;D;D;D
30098031;D;D;D
30097592;D;D;D
30097193;D;D;D
30097154;D;D;D
30093348;D;D;D
30092942;D;D;D
30091039;D;D;D
30089891;D;D;D
30088273;D;D;D
30087556;D;D;D
30087370;D;D;D
30087189;D;D;D
30087002;D;D;D
30085279;D;D;D
30085059;D;D;D
30084424;D;D;D
30083919;D;D;D
30083898;D;D;D
30083711;D;D;D
30083240;D;D;D
30082927;D;D;D
30080436;D;D;D
30080277;D;D;D
30080012;D;D;D
30079274;D;D;D
30078454;D;D;D
30077864;D;D;D
30077145;D;D;D
30077044;D;D;D
30075910;C2;C2;D
30075109;D;D;D
30074701;D;D;D
30073972;D;D;D
30072374;D;D;D
30072187;D;D;D
30070384;D;D;D
30070172;D;D;D
30068843;D;D;D
30068721;D;D;D
30067580;D;D;D
30067146;D;D;D
30067103;D;D;D
30067030;D;D;D
30066904;D;D;D
30066137;D;D;D
30065635;D;D;D
30065342;D;D;D
30064226;D;D;D
30063935;D;D;D
30063844;D;D;D
30063208;D;D;D
30062786;D;D;D
30061814;D;D;D
30061407;D;D;D
30061110;D;D;D
30060697;D;D;D
30059688;D;D;D
30058668;D;D;D
30058395;D;D;D
30058062;D;D;D
30057861;D;D;D
30057603;D;D;D
30057356;D;D;D
30056930;D;D;D
30056686;D;D;D
30056494;C2;D;D
30055847;D;D;D
30055843;D;D;D
30055841;D;D;D
30055610;D;D;D
30055192;D;D;D
30055191;D;D;D
30055190;C2;D;C2
30054933;D;D;D
30054932;D;D;D
30054925;D;D;D
30054923;D;D;D
30054918;D;D;D
30054916;D;D;D
30054267;D;D;D
30054124;D;D;D
30054122;D;D;D
30053989;D;D;D
30053988;D;D;D
30053941;D;D;D
30053937;D;D;D
30053711;D;D;D
30053708;D;D;D
30053707;D;D;D
30053703;D;D;D
30053380;D;D;D
30052848;D;D;D
30052843;D;D;D
30052066;D;D;D
30052062;D;D;D
30052061;D;D;D
30052058;D;D;D
30052057;D;D;D
30051986;C2;C2;D
30051984;D;D;D
30051083;D;C2;D
30050985;D;D;D
30050651;B2;B2;C2
30050650;D;D;D
30049998;D;D;D
30049997;D;D;D
30049578;D;C2;D
30049574;B1;B1;B2
30049572;D;D;D
30048305;C2;C2;D
30047429;B2;B2;B2
30047106;D;D;D
30046945;D;D;D
30046554;D;D;D
30046274;D;D;D
30046105;D;D;D
30045806;D;D;D
30044176;C2;C2;C2
30043444;B1;B2;B2
30043294;D;D;D
30043173;C2;C2;D
30041903;B1;A;B1
30039349;C1;B2;B2
30038936;D;D;D
30038363;A;A;A
30037295;D;D;D
30037294;B2;B2;B2
30036535;D;D;D
30035649;C1;C1;C1
30034082;D;D;D
30032745;C2;C2;D
30031704;B2;B2;C2
30031671;C2;C1;D
30030808;D;D;D
30030700;D;C2;D
30030689;D;D;D
30030406;D;D;D
30030362;D;D;D
30030323;D;D;D
30029428;C2;C2;D
30028564;D;D;D
30028131;D;D;D
30028040;C1;B1;C1
30027989;C1;C1;B1
30027384;B1;B1;B1
30027383;D;D;D
30024041;C2;C1;C1
30023301;D;C1;C2
30023076;D;D;D
30022965;C2;C2;C2
30022534;C2;C2;C2
30022180;D;D;D
30021001;D;D;D
30017974;D;D;D
30016792;D;D;D
30016580;D;D;D
30010744;D;D;D
30010742;D;C2;D
30009468;D;D;D
30008796;D;D;D
30006276;D;D;D
30006155;D;D;D
30006006;D;D;D
30005944;D;D;D
30005931;D;D;D
30005636;D;D;D
30005515;D;D;D
30005221;D;D;D
30005156;D;D;D
30004245;D;D;D
30003559;D;D;D
30003506;D;D;D
30099447;D;D;D
30099276;D;D;D
30098451;D;D;D
30097920;D;D;D
30097534;D;D;D
30096769;D;D;D
30096764;D;D;D
30096144;D;D;D
30095332;D;D;D
30094122;D;D;D
30093973;D;D;D
30093183;D;D;D
30092044;D;D;D
30091681;D;D;D
30090199;D;D;D
30088564;D;D;D
30087019;D;D;D
30085565;D;D;D
30084614;D;D;D
30084482;D;D;D
30082396;D;D;D
30081658;D;D;D
30081378;D;D;D
30081275;D;D;D
30080181;D;D;D
30079635;D;D;D
30079179;D;D;D
30077109;D;D;D
30073982;D;D;D
30072094;D;D;D
30071175;D;D;D
30071141;D;D;D
30070684;D;D;D
30067948;D;D;D
30067812;D;D;D
30067442;D;D;D
30067327;D;D;D
30067289;D;D;D
30066539;D;D;D
30065355;D;D;D
30064598;D;D;D
30064551;D;D;D
30063945;D;D;D
30063035;D;D;D
30062608;D;D;D
30061861;D;D;D
30061577;D;D;D
30061519;D;D;D
30061386;D;D;D
30060884;D;D;D
30060264;D;D;D
30059199;D;D;D
30058925;D;D;D
30058702;D;C2;D
30058677;D;D;D
30058557;D;D;D
30057733;D;D;D
30057611;C2;C2;D
30057525;D;D;D
30056063;D;D;D
30055234;D;D;D
30055233;C2;C2;C2
30055229;D;D;D
30055228;D;D;D
30053733;D;D;D
30053402;D;D;D
30050157;C2;C2;C2
30049761;D;D;D
30047964;D;D;D
30044236;D;D;D
30034249;D;D;D
30023163;D;D;D
30022371;D;D;D
30021970;C1;C1;C1
30020075;D;D;D
30019552;C2;C2;C2
30019507;D;D;D
30017830;D;D;D
30012853;D;D;D
30007910;D;D;D
30006694;D;D;D
30003861;D;D;D
30002822;D;D;D
30001620;D;D;D
30000880;D;D;D
30090997;C2;C2;D
30089838;D;D;D
30084239;D;C2;D
30067973;D;D;D
30064981;D;C2;D
30060441;D;D;D
30060427;D;D;D
30060426;D;D;D
30060010;D;D;D
30059874;D;D;D
30059803;D;D;D
30059093;D;D;D
30058646;D;D;D
30058461;D;D;D
30058445;D;D;D
30058243;D;D;D
30057840;D;D;D
30057456;D;D;D
30056350;D;D;D
30055208;C2;C2;C2
30054321;D;D;D
30053082;D;D;D
30046684;D;C2;C1
30037396;B1;B1;B1
30035702;C1;C1;C1
30034615;B1;B1;A
30032125;C2;C2;C2
30029498;C2;C1;C1
30027161;B2;B2;B2
30026729;B1;A;B1
30025476;C1;C1;C1
30025241;D;D;D
30023912;B2;B2;B2
30023626;C2;C2;C2
30022087;D;C2;C2
30007541;D;D;D
30097766;D;D;D
30097307;D;D;D
30097143;D;D;D
30096661;D;D;D
30096526;D;D;D
30094736;D;D;D
30093960;D;D;D
30092720;D;D;D
30092512;D;D;D
30092231;D;D;D
30090651;D;D;D
30088813;D;D;D
30087858;D;D;D
30087092;D;D;D
30086954;D;D;D
30085427;D;D;D
30084670;D;D;D
30081952;D;D;D
30081501;D;D;D
30081283;D;D;D
30081153;D;D;D
30080245;D;D;D
30080177;D;D;D
30078495;D;D;D
30076660;D;D;D
30076197;D;D;D
30074937;D;D;D
30074798;D;D;D
30074374;D;D;D
30073647;D;D;D
30073365;D;D;D
30073138;D;D;D
30073030;D;D;D
30072903;D;D;D
30072172;D;D;D
30071720;D;D;D
30069423;D;D;D
30068509;D;D;D
30068224;D;D;D
30068153;D;D;D
30067209;D;D;D
30065624;D;D;D
30065155;D;D;D
30063606;D;D;D
30062600;D;D;D
30061799;D;D;D
30060715;D;D;D
30060376;D;D;D
30060330;D;D;D
30059574;D;D;D
30059522;D;D;D
30059499;D;D;D
30058532;D;D;D
30058046;D;D;D
30057650;D;D;D
30057163;D;D;D
30057157;D;D;D
30056503;D;D;D
30056378;D;D;D
30056278;D;D;D
30055620;D;D;D
30054794;D;D;D
30054441;D;D;D
30054090;D;D;D
30053483;D;D;D
30052759;D;D;D
30052757;D;D;D
30052756;D;D;D
30052755;D;D;D
30052732;D;D;D
30052730;D;D;D
30052729;D;D;D
30052728;D;D;D
30050943;D;D;D
30049455;D;D;D
30049260;D;D;D
30049060;C2;D;D
30047056;D;D;D
30047007;D;D;D
30045639;D;D;D
30045370;A;A;A
30044614;B2;B2;B2
30043898;D;D;D
30043282;D;D;D
30042645;D;D;D
30041711;D;D;D
30040487;D;C1;D
30040486;D;D;D
30038852;D;D;D
30038757;D;C2;D
30038270;B1;A;A
30037530;D;D;D
30036338;C2;C2;C2
30035873;D;D;D
30035440;A;A;A
30034565;B1;A;A
30032533;B1;B1;B1
30029693;B2;B2;B2
30029101;C2;C2;C2
30028346;C2;C2;C2
30028281;B1;C1;C1
30028275;C1;C1;C1
30028078;C1;C1;C1
30026690;D;D;D
30025962;D;D;D
30025857;C2;C2;C2
30025584;B1;B1;B1
30024596;A;A;A
30022751;D;D;D
30022292;D;D;D
30022166;C2;C2;C2
30022117;D;D;D
30021667;B1;B1;B1
30021310;D;D;D
30020780;D;D;D
30019387;D;D;D
30018759;D;D;D
30018421;C2;C2;C2
30017590;C2;C2;C2
30017152;C1;C1;D
30015276;C1;C1;B1
30009812;D;D;D
30007046;D;D;D
30006898;D;D;D
30005833;D;D;D
30005626;D;D;D
30005192;D;D;D
30004380;D;D;D
30003857;D;D;D
30003636;D;D;D
30002238;D;D;D
30001908;D;D;D
30001196;D;D;D
30000987;D;D;D
30099218;D;D;D
30095107;D;D;D
30094935;D;D;D
30094395;D;D;D
30094307;D;D;D
30093070;D;D;D
30090969;D;D;D
30088663;D;D;D
30087709;D;D;D
30085235;D;D;D
30084697;D;D;D
30083239;D;D;D
30082259;D;D;D
30081001;D;D;D
30080583;D;D;D
30079775;D;D;D
30079064;D;D;D
30076509;D;D;D
30073497;D;D;D
30072884;D;D;D
30071818;D;D;D
30069718;D;D;D
30068657;D;D;D
30067928;D;D;D
30067873;D;D;D
30066996;D;D;D
30064135;D;D;D
30057478;D;D;D
30056884;D;D;D
30056882;D;D;D
30056875;D;D;D
30055077;D;D;D
30055074;D;D;D
30055072;D;D;D
30054063;D;D;D
30054062;D;D;D
30053713;D;D;D
30052580;D;D;D
30047628;D;D;D
30043616;D;D;D
30043061;D;D;D
30041969;D;D;D
30028320;C2;C2;D
30021718;C2;C2;C2
30021178;C1;C1;D
30017774;D;C2;D
30017646;D;D;D
30017445;D;C1;D
30014420;D;D;D
30009658;D;D;D
30009475;D;D;D
30008781;D;D;D
30007151;D;D;D
30007062;D;D;D
30005507;D;D;D
30005471;D;D;D
30002989;D;D;D
30002706;D;D;D
30002674;D;D;D
30002097;D;D;D
30099611;D;D;D
30098426;D;D;D
30096668;D;D;D
30096444;D;D;D
30086700;D;D;D
30079865;D;D;D
30077877;D;D;D
30076521;D;D;D
30075481;D;D;D
30074278;D;D;D
30072767;D;D;D
30071757;D;D;D
30070590;D;D;D
30064522;D;D;D
30057241;D;D;D
30057240;D;D;D
30057239;D;D;D
30057238;D;D;D
30057236;D;D;D
30057235;D;D;D
30056320;B2;B2;C1
30056263;C1;C1;C1
30054438;D;D;D
30053320;D;D;D
30053317;C2;D;D
30052176;D;D;D
30052175;D;D;D
30052174;D;D;D
30051437;B1;B2;B2
30051179;C2;C2;D
30050819;B2;B2;B2
30050496;C1;C1;C1
30049348;D;D;D
30049050;D;D;D
30048373;C2;C2;D
30048324;D;D;D
30048053;D;D;D
30047863;D;D;D
30047717;D;D;D
30046187;C2;D;D
30044876;C2;C2;D
30044767;D;D;D
30042880;D;D;D
30042782;B2;B2;C2
30042190;D;D;D
30040760;C2;C2;D
30039485;C1;B2;C2
30038054;C2;C1;C1
30038053;C1;C1;C2
30032298;C1;C1;C1
30030393;B2;B2;B2
30025191;C2;C2;C2
30023445;C1;C1;C1
30023200;D;D;D
30023002;B2;B2;B2
30022563;C2;C1;C1
30022227;C2;B2;C2
30021821;C2;C2;C2
30021618;D;D;D
30017000;C1;C1;C1
30016510;C1;C1;C1
30014437;C1;C2;C2
30013853;C2;B2;C2
30013723;D;D;D
30010174;D;D;D
30009780;D;D;D
30008019;D;D;D
30007694;D;D;D
30007688;C1;C1;C1
30005982;D;D;D
30005587;D;D;D
30004679;D;D;D
30003647;D;D;D
30003621;D;D;D
50999478;D;D;D
50958941;D;D;D
50937685;D;D;D
50923994;D;D;D
50888048;D;D;D
50885405;D;D;D
50865498;D;D;D
50860771;D;D;D
50859358;D;D;D
50849034;D;D;D
50841351;D;D;D
50828991;D;D;D
50821849;D;D;D
50802542;D;D;D
50794698;D;D;D
50788922;D;D;D
50779982;D;D;D
50769138;D;D;D
50763075;D;D;D
50760718;D;D;D
50759248;D;D;D
50720937;D;D;D
50686208;D;D;D
50650262;D;D;D
50641808;D;D;D
50633058;D;D;D
50622811;D;D;D
50590685;D;D;D
50589601;D;D;D
50583158;D;D;D
50580779;D;D;D
50544748;D;D;D
50535129;D;D;D
50535080;D;D;D
50528734;D;D;D
50522701;D;D;D
50511661;D;D;D
50466801;D;D;D
50459244;D;D;D
50441434;D;D;D
50423614;D;D;D
50408488;D;D;D
50388835;D;D;D
50373781;D;D;D
50362410;D;D;D
50332872;D;D;D
50294431;D;D;D
50291904;D;D;D
50282697;D;D;D
50251015;D;D;D
50249673;D;D;D
50242008;D;D;D
50235702;D;D;D
50229281;D;D;D
50202243;D;D;D
50158937;D;D;D
50158899;D;D;D
50144340;D;D;D
50124250;D;D;D
50118676;D;D;D
50117602;D;D;D
50116159;D;D;D
50115699;D;D;D
50115695;D;D;D
50114739;D;D;D
50114736;D;D;D
50114287;D;D;D
50114279;D;D;D
50114278;D;D;D
50112805;D;D;D
50108754;D;D;D
50108753;D;D;D
50107254;D;D;D
50106118;D;D;D
50106116;D;D;D
50104845;D;D;D
50103783;D;D;D
50103781;D;D;D
50102334;D;D;D
50098996;D;D;D
50098995;D;D;D
50098994;D;D;D
50094222;D;D;D
50094220;D;D;D
50093239;D;D;D
50093238;D;D;D
50093234;D;D;D
50093217;D;D;D
50088072;D;D;D
50088052;D;D;D
50088051;D;D;D
50088050;D;D;D
50086787;D;D;D
50085763;D;D;D
50083394;D;D;D
50083389;D;D;D
50083388;D;D;D
50081485;D;D;D
50078461;D;D;D
50078460;D;D;D
50078458;D;D;D
50078456;D;D;D
50070667;D;D;D
50070666;D;D;D
50070656;D;D;D
50070655;D;D;D
50070625;D;D;D
50069194;D;D;D
50068570;D;D;D
50067192;D;D;D
50066659;D;D;D
50066658;D;D;D
50054410;D;D;D
50052563;D;D;D
50052562;D;D;D
50048819;D;D;D
50042799;D;D;D
50040575;C2;C2;C2
50038824;C2;C2;C2
50036991;C2;C2;C2
50036150;D;D;D
50034910;D;D;D
50033351;D;D;D
50031845;D;D;D
50008925;D;D;D
50004069;D;D;D
30094942;D;D;D
30056498;D;D;D
30056497;D;D;D
30056496;D;D;D
30051023;D;D;D
30046866;C2;C2;D
30045779;D;D;D
30041432;C2;C2;C2
30036841;D;C2;C2
30016076;D;D;D
50992740;D;D;D
50967770;D;D;D
50954644;D;D;D
50948431;D;D;D
50938789;D;D;D
50935178;D;D;D
50933701;D;D;D
50916459;D;D;D
50907050;D;D;D
50881825;D;D;D
50878670;D;D;D
50840843;D;D;D
50839969;;;
50836919;D;D;D
50828290;D;D;D
50820745;D;D;D
50816659;D;D;D
50810545;D;D;D
50808125;D;D;D
50805940;D;D;D
50800914;D;D;D
50789325;D;D;D
50785141;;;
50781200;D;D;D
50776711;D;D;D
50759418;D;D;D
50747649;D;D;D
50720805;D;D;D
50719505;D;D;D
50716107;D;D;D
50708600;D;D;D
50684876;D;D;D
50665839;D;D;D
50662066;D;D;D
50650343;D;D;D
50648462;D;D;D
50640747;D;D;D
50634399;D;D;D
50626485;D;D;D
50598007;D;D;D
50564129;D;D;D
50563785;D;D;D
50559389;D;D;D
50542079;D;D;D
50539922;D;D;D
50532596;D;D;D
50523872;D;D;D
50520792;D;D;D
50505785;D;D;D
50493620;D;D;D
50466259;D;D;D
50463489;D;D;D
50463225;D;D;D
50459260;D;D;D
50454293;D;D;D
50453254;D;D;D
50424130;D;D;D
50403028;D;D;D
50394738;D;D;D
50376055;D;D;D
50374672;D;D;D
50370960;D;D;D
50367870;C2;C2;D
50329928;D;D;D
50319655;D;D;D
50310984;D;D;D
50289497;D;D;D
50288083;D;D;D
50275798;D;D;D
50273000;D;D;D
50252739;D;D;D
50244469;D;D;D
50212575;D;D;D
50206958;D;D;D
50183702;D;D;D
50166530;D;D;D
50151258;D;D;D
50142585;D;D;D
50126148;D;D;D
50115534;C2;C2;D
50115137;D;D;D
50115135;D;D;D
50115044;D;D;D
50115043;D;D;D
50115042;D;D;D
50115041;D;D;D
50115040;D;D;D
50114904;C2;C2;C2
50114472;D;D;D
50114468;C1;C1;C2
50114466;D;D;D
50114446;D;D;D
50114444;D;D;D
50113449;D;D;D
50113447;D;D;D
50112340;D;D;D
50111633;C2;C2;C2
50111145;D;D;D
50111099;D;D;D
50111095;C2;C2;D
50111094;D;D;D
50111093;D;D;D
50110576;D;D;D
50110545;D;D;D
50110267;C2;C2;D
50109905;D;D;D
50109847;D;D;D
50109845;D;D;D
50109842;C2;C2;D
50109836;D;D;D
50109835;D;D;D
50109834;D;D;D
50109833;D;D;D
50109663;D;D;D
50109661;D;D;D
50109655;C2;C2;D
50109652;D;D;D
50109649;D;D;D
50109648;D;D;D
50109465;D;D;D
50109463;D;D;D
50109461;D;D;D
50109460;D;D;D
50109459;D;D;D
50109320;C2;C2;C2
50109291;D;D;D
50109290;D;D;D
50109289;D;D;D
50109287;D;D;D
50109286;D;D;D
50109285;D;D;D
50109284;D;D;D
50108729;D;D;D
50108189;D;D;D
50108179;D;D;D
50108167;C2;C2;D
50107202;C2;C2;C2
50105622;D;D;D
50105317;C2;C2;C2
50105316;D;D;D
50105315;D;D;D
50105314;D;D;D
50105095;D;D;C2
50104341;B2;C1;C1
50103580;D;D;D
50102692;D;D;D
50101520;D;D;C2
50101340;D;D;D
50101339;C2;C2;D
50100832;D;D;D
50100530;B2;B2;B2
50100259;D;D;D
50100258;D;D;D
50100221;D;D;D
50100218;C2;D;D
50099169;C1;C1;C1
50098841;D;D;D
50098839;D;D;D
50098159;D;D;D
50098158;D;D;D
50094954;D;C2;C2
50094264;D;D;D
50093137;C2;C2;D
50092615;D;D;D
50092603;D;D;D
50091351;C2;C2;C2
50090756;C2;C2;C2
50089998;D;D;D
50088073;D;D;D
50087214;D;D;D
50086135;D;D;D
50084453;D;D;D
50084451;D;D;D
50083250;D;D;D
50083012;D;D;D
50082729;D;D;D
50082725;D;D;D
50082709;D;C2;C1
50082707;D;C2;D
50082700;D;D;D
50082574;D;D;D
50082554;B2;B2;B2
50081740;C1;C1;C1
50081668;B1;B1;B1
50081662;C2;C2;D
50081442;D;D;D
50076793;C1;C1;C1
50075959;D;D;C2
50075727;D;D;D
50073862;D;D;D
50073861;D;C2;D
50073078;C2;C2;C2
50072283;C1;C1;C1
50071159;C2;C2;D
50070408;C2;C2;D
50069485;B2;B2;B2
50068550;C2;C2;D
50068241;D;D;D
50067969;C1;C1;C1
50067906;D;D;D
50067481;D;D;D
50067003;D;D;D
50066038;C1;C1;C1
50064165;C1;C1;C1
50063544;C2;C2;C2
50062611;C2;B2;C2
50061746;D;D;D
50061212;C2;C2;D
50061080;C1;C1;C1
50060136;C2;C2;C2
50058464;D;D;D
50057927;B2;B2;B2
50057681;C2;C1;D
50057680;B2;B2;C1
50056632;D;D;D
50056631;D;D;D
50053982;C1;C1;C1
50053604;D;D;D
50052837;D;D;D
50052369;D;D;D
50052121;C1;C1;C1
50050965;B2;B2;B2
50049990;D;D;D
50049989;D;D;D
50049893;D;D;D
50047846;D;D;D
50046948;B2;B2;B2
50046666;D;D;D
50045807;D;D;D
50044750;D;D;D
50043050;C2;C2;C2
50042116;C1;C1;C1
50041749;C1;C1;C1
50039762;D;D;D
50038025;B2;B2;B2
50037425;C2;C2;C2
50036997;C2;D;D
50036918;D;D;D
50036331;D;D;D
50035198;B2;B2;B2
50034753;D;D;D
50034748;B2;B2;B2
50033091;D;D;D
50031083;C2;C2;C2
50028466;C1;C1;D
50028097;D;D;D
50027605;D;D;D
50027021;C2;C2;C2
50025150;C2;C2;D
50024168;B2;B2;B2
50024136;C1;B2;C1
50014178;D;D;D
50012665;C2;C2;C2
50011561;D;D;D
50010056;C2;C2;D
50009553;C1;C1;C1
50002626;C2;C1;C2
50002265;C2;C2;C2
50000348;C1;C1;C1
50000320;C2;C2;C2
50000301;D;D;D
50000298;C2;C2;C2
50000065;C1;C1;C1
50104701;D;D;D
50103143;D;D;D
50098854;C2;C2;C2
50094387;B1;B1;B2
50077821;A;A;A
50074856;B2;B2;B2
50067509;B2;B2;B2
30099454;D;D;D
30098723;D;D;D
30097483;D;D;D
30096750;D;D;D
30096576;D;D;D
30096422;D;D;D
30095303;D;D;D
30094429;D;D;D
30093287;D;D;D
30093104;D;D;D
30091618;D;D;D
30091170;D;D;D
30090801;D;D;D
30085861;D;D;D
30084784;D;D;D
30084431;D;D;D
30084207;D;D;D
30083877;D;D;D
30083729;D;D;D
30082831;D;D;D
30082559;D;D;D
30082552;D;D;D
30082083;D;D;D
30081170;D;D;D
30080444;D;D;D
30079032;D;D;D
30078876;D;D;D
30077036;D;D;D
30076900;D;D;D
30076331;D;D;D
30076196;D;D;D
30075359;D;D;D
30075325;D;D;D
30075249;D;D;D
30073391;D;D;D
30072407;D;D;D
30072184;D;D;D
30071023;D;D;D
30068215;D;D;D
30068036;D;D;D
30067694;D;D;D
30066016;D;D;D
30063557;D;D;D
30063434;D;D;D
30062561;D;D;D
30062556;D;D;D
30061641;D;D;D
30057394;C2;D;D
30057104;D;D;D
30056970;D;D;D
30056969;D;D;D
30056968;D;D;D
30056748;D;D;D
30056743;D;D;C2
30056649;D;D;D
30056646;D;D;D
30056444;D;D;D
30056443;D;D;D
30056442;D;C2;C2
30056439;C2;D;D
30056410;D;D;D
30056409;D;D;D
30056407;D;D;D
30056406;D;C2;C2
30056248;C2;C2;D
30056057;D;D;D
30055704;D;D;D
30055548;C1;B2;C2
30055509;D;D;D
30054974;D;D;D
30054806;C1;C1;C2
30054585;D;D;D
30054431;D;D;C2
30054363;D;D;D
30054177;D;D;D
30054174;D;D;D
30054018;C2;C2;D
30053613;D;D;D
30052622;D;D;D
30052621;D;D;D
30052477;D;D;D
30052473;D;D;D
30052224;C2;C2;D
30052222;D;D;D
30052119;D;D;D
30052118;D;D;D
30051801;D;D;D
30051360;D;D;D
30051359;C1;B2;C2
30051252;B1;B1;C1
30051021;D;D;C2
30050760;C2;C2;C2
30050412;B1;B2;B2
30050411;B2;B2;C2
30050204;C2;C2;D
30049809;D;D;D
30049514;D;D;D
30049462;C2;C2;C2
30049461;C2;C2;C2
30049460;C1;C1;D
30048702;D;C2;C2
30048189;D;C2;C2
30048023;B1;B1;C1
30047774;A;A;B1
30047748;C2;C2;C2
30046875;D;D;D
30046800;C2;D;D
30046662;D;D;D
30046615;D;D;D
30045916;D;D;D
30045376;D;D;D
30044968;D;D;D
30044511;D;D;D
30043852;D;C2;D
30042921;C2;C2;C2
30042764;B1;B1;B2
30042503;B2;B2;B2
30042501;D;D;D
30041377;C1;C1;C1
30041191;C1;C1;C1
30040612;C2;C2;C2
30039843;B1;B2;B2
30039097;C2;C2;C2
30038466;C2;C2;C2
30038426;D;D;D
30037981;C2;C2;C2
30036759;D;D;C2
30036184;D;D;D
30035686;D;D;D
30035678;C1;C1;C1
30035273;A;B1;A
30034561;B2;B2;B2
30034367;B1;B1;B2
30034160;C2;C2;D
30033272;C1;C1;C1
30033194;D;D;D
30032277;C2;C2;C2
30029440;B2;B2;B2
30029432;C2;C2;C2
30028738;B2;B2;B1
30028568;D;D;D
30028514;B2;B2;B1
30027620;B1;B1;B1
30027391;C2;C2;C2
30027091;D;D;D
30026904;B2;B2;B2
30024594;A;B1;B1
30024021;D;D;C2
30023602;C2;C2;C2
30023137;C2;C2;C2
30022908;C2;C2;C2
30022157;D;D;D
30022043;C1;C2;D
30021967;A;A;B1
30021797;A;A;B1
30021695;C1;C2;D
30021456;C1;C1;C1
30021340;C2;B2;C2
30021240;C1;C2;C2
30020651;C2;B2;B2
30020633;A;A;A
30020212;B2;B2;B2
30016588;C2;B2;C1
30016280;C2;C2;C2
30014637;D;D;D
30014012;D;D;D
30013621;D;D;D
30013222;D;C2;D
30013101;D;D;D
30011624;D;D;D
30011395;D;D;D
30010569;C2;C1;D
30010504;D;D;D
30010463;D;D;D
30010432;B2;B2;B2
30010431;B2;B2;B2
30010043;C2;B2;B2
30009809;D;D;D
30009787;D;D;D
30009761;D;D;D
30009631;D;D;D
30008786;D;D;D
30008516;D;D;D
30008263;D;D;D
30006945;D;D;D
30005760;D;D;D
30005040;D;D;D
30004649;D;D;D
30004366;D;D;D
30003945;D;D;D
30002753;D;D;D
30002419;D;D;D
30001596;D;D;D
30000246;D;D;D
30000236;D;D;D
50980378;D;D;D
50946188;D;D;D
50918141;D;D;D
50917854;D;D;D
50900307;D;D;D
50816284;D;D;D
50771035;D;D;D
50649523;D;D;D
50645692;D;D;D
50589946;D;D;D
50544624;D;D;D
50510010;D;D;D
50501569;D;D;D
50489003;D;D;D
50473034;D;D;D
50435973;D;D;D
50396978;D;D;D
50356577;D;D;D
50349902;D;D;D
50228854;D;D;D
50226738;D;D;D
50203525;D;D;D
50184628;D;D;D
50116093;D;D;D
50116092;D;D;D
50116091;D;D;D
50112780;D;D;D
50110880;D;D;D
50109760;D;D;D
50109616;D;D;D
50106693;D;D;D
50106692;D;D;D
50103747;D;D;D
50100031;D;D;D
50098897;D;D;D
50098482;D;D;D
50097515;D;D;D
50094509;D;D;D
50094507;D;D;D
50093941;D;D;D
50091388;D;D;D
50086417;D;D;D
50086414;D;D;D
50086413;D;D;D
50086098;D;D;D
50081633;D;D;D
50081039;D;D;D
50078795;D;D;D
50078594;D;D;D
50078328;D;D;D
50078325;D;D;D
50078311;D;D;D
50074814;D;D;D
50056256;D;D;D
50054786;D;D;D
50052320;D;D;D
50045050;D;D;D
50039561;D;D;D
50035895;D;D;D
30046445;D;D;D
30091585;D;D;D
30090839;D;D;D
30082735;D;D;D
30073918;D;D;D
30054558;D;D;D
30052485;D;D;D
30049943;D;D;D
30049939;D;D;D
30048219;D;D;D
30047353;D;C2;D
30041208;D;D;D
30033697;D;D;D
30026077;C2;C2;C2
30021114;D;D;D
30099279;D;D;D
30099050;D;D;D
